0,l1,893412,28,build secrets,"tensor(0.9552, dtype=torch.float64)",108.0
0,l1,527318,11,buy tickets,"tensor(0.9551, dtype=torch.float64)",80.0
0,l1,1923158,18,burn coal,"tensor(0.9580, dtype=torch.float64)",51.0
0,l1,9973110,19,catch bills,"tensor(0.9551, dtype=torch.float64)",83.0
0,l1,2884871,23,build secrets,"tensor(0.9550, dtype=torch.float64)",125.0
0,l1,8160341,13,catch fire,"tensor(0.9563, dtype=torch.float64)",58.0
0,l1,6307798,2,chase dreams,"tensor(0.9550, dtype=torch.float64)",109.0
0,l1,6038597,15,catch fire,"tensor(0.9557, dtype=torch.float64)",90.0
0,l1,4558429,1,catch bills,"tensor(0.9552, dtype=torch.float64)",63.0
0,l1,3572773,7,catch fire,"tensor(0.9551, dtype=torch.float64)",133.0
0,l1,2113841,5,chase dreams,"tensor(0.9554, dtype=torch.float64)",60.0
0,l1,4698997,3,catch fire,"tensor(0.9555, dtype=torch.float64)",78.0
0,l1,5968429,21,buy blame,"tensor(0.9550, dtype=torch.float64)",108.0
0,l1,893412,28,burn coal,"tensor(0.9564, dtype=torch.float64)",62.0
